strassenschluessel;bezeichnung;geometry
05158000003614258;Zur alten Schule;POINT (7.010546085300724 51.3036504219335)
05158000003650044;A 44;
05158000003650535;A 535;
05158000003652074;L 74;
05158000003652199;L 199;
05158000003652355;L 355;
05158000003652403;L 403;
05158000003652422;L 422;
05158000003652426;L 426;
05158000003652427;L 427;
05158000003653015;K 15;
05158000003653022;K 22;
05158000003653032;K 32;
05158000003653034;K 34;
05158000003653038;K 38;
05158000003656024;Anger;
05158000003656030;Aprather Bach;
05158000003656151;Schwarzbach;
05158000003656165;Brucher Bach;
05158000003656268;Düssel;
05158000003656271;Eckenbeeke;
05158000003656280;Eigener Bach;
05158000003656289;Ellenbeek;
05158000003656340;Fischbach;
05158000003656343;Flandersbach;
05158000003656374;Gansbach;
05158000003656442;Haferbuscher Graben;
05158000003656592;Hohdahlbach;
05158000003656601;Holzer Bach;
05158000003656745;Kirchenfelder Bach;
05158000003656839;Leimbergbach;
05158000003656868;Lohbach;
05158000003656898;Mettmanner Bach;
05158000003656954;Oberdüsseler Bach;
05158000003657086;Roßbach;
05158000003657107;Scharpensteiner Bach;
05158000003657304;Waldbach;
05158000003657310;Weinbecker Graben;
05158000003657321;Wiesenbach;
05158000003659076;Schlupkothener Graben;
05158000003659082;Koxhofbach;
05158000003659090;Schilfgraben;
05158000003659181;Koxhofgraben;
05158000003659182;Rotbuchenbach;
05158000003659183;Tillmannsdorfer Graben;
05158000003659184;Voßbecke;
05158000003659185;Kombergbach;
05158000003659186;Frickenfeldchen;
05158000003659187;Flehenbergbeeke;
05158000003659188;Wüstenhofbach;
05158000003659205;Eigenbach;
05158000003659225;Aprather Bach Arm II;
05158000003659305;Schönfeld Siepen;
05158000003659306;Oberdüsseler Bach Arm I;
05158000003659307;Krappsteich;
05158000003659320;Holzer Gutshofgraben;
05158000003659322;Umlaufgraben Brucher Bach;
051580000036=2404;Ratingen West - Wülfrath;
051580000036=2723;W-Vohwinkel - Essen-Kupferdreh;
051580000036=2724;Oberdüssel - Kettwig Stausee;
